"crime_id","offense_date","agency_crimetype_id","city","state","coord1","coord2","masked_address","location","category",":@computed_region_me95_vbw4",":@computed_region_xf2b_u4zq",":@computed_region_gxae_hf64",":@computed_region_stch_rtry",":@computed_region_dgrd_cuuf",":@computed_region_m99d_em2n",":@computed_region_nyzj_ikpv",":@computed_region_g8my_uw59",":@computed_region_fe8q_buag",":@computed_region_y9za_kydd",":@computed_region_khsv_6puy",":@computed_region_pukb_5jqa",":@computed_region_fuzm_ngj2",":@computed_region_scpn_qt9a"
"1206011576ME [45:363]","2012-06-19T10:30:00.000","Intimidation/DV","Memphis","TN","35.090","-89.920","4300 Dunn Rd","POINT (-89.92 35.09)","Assault","10","9","5","2",,,,"18","1","5",,,"4","2"
"1408010894ME [40:690]","2014-08-01T07:00:00.000","Theft from Building","Memphis","TN","35.100","-89.851","6400 Poplar","POINT (-89.851 35.1)","Theft","18","4","2","2",,,,"32","2","2",,,"2","2"
"1609016594ME [08:830]","2016-09-30T07:20:00.000","Simple Assault/DV","Memphis","TN","35.085","-89.976","2700 Kenner Ave","POINT (-89.976 35.085)","Assault","13","5","5","1","9",,,"21","1","1",,,"4","1"
"2308008568ME [18:743]","2023-08-13T00:00:00.000","Burglary/Non-residential","Memphis","TN","35.208","-89.916","3100 Overbrook Rd","POINT (-89.916 35.208)","Breaking & Entering","24","2","1","2","25","10",,"50","2","3",,,"1","2"
"2204800109ME [04:777]","2022-04-20T10:45:00.000","Theft from Motor Vehicle","MEMPHIS","TN","35.156","-90.045","300 DANNY THOMAS PLACE","POINT (-90.045 35.156)","Theft from Vehicle","5","8","7","1","2",,,"37","2","6",,,"7","1"
"1208014329ME [04:720]","2012-08-23T17:33:00.000","Theft from Motor Vehicle","Memphis","TN","35.107","-89.926","4100 Park","POINT (-89.926 35.107)","Theft from Vehicle","10","9","5","2","21",,"4","18","1","5",,,"4","2"
"1109007510ME [32:120]","2011-08-13T15:00:00.000","Burglary/Residential","Memphis","TN","35.039","-90.073","4100 Trevathan","POINT (-90.073 35.039)","Breaking & Entering","9","13","6","1",,,,"15","1","7",,,"6","1"
"2308001386ME [40:883]","2023-08-02T16:45:00.000","Intimidation","Memphis","TN","35.149","-90.054","1000 S White Station Rd","POINT (-90.054 35.149)","Assault","3","8","6","1","2",,,"37","2","6",,,"7","1"
"1310007546ME [10:037]","2013-10-12T12:45:00.000","Theft from Motor Vehicle","Memphis","TN",,,"5000 Poplar",,"Theft from Vehicle",,,,,,,,,,,,,,
"1503005129ME [39:717]","2015-03-12T11:50:00.000","Drugs/Narcotics Violation/Misdemeanor","Memphis","TN","35.026","-89.997","Boeinshire//Danberry","POINT (-89.997 35.026)","Drugs","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"1404004444ME [27:563]","2014-04-08T01:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN",,,"3400 East Winchester Place",,"Theft",,,,,,,,,,,,,,
"1501006213ME [05:793]","2015-01-14T07:55:00.000","Theft from Motor Vehicle","Memphis","TN","35.222","-89.917","4400 Yale Rd","POINT (-89.917 35.222)","Theft from Vehicle","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"1212000273ME [25:577]","2012-12-01T13:15:00.000","Simple Assault","Memphis","TN","35.035","-90.006","1800 Piping Rock","POINT (-90.006 35.035)","Assault","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"1404010853ME [19:107]","2014-04-18T17:10:00.000","Simple Assault/DV","Memphis","TN",,,"6200 Waterstone Oak Way",,"Assault",,,,,,,,,,,,,,
"1308019299ME [10:270]","2013-08-30T22:20:00.000","Drugs/Narcotics Violation/Felony","Memphis","TN",,,"E Davant Near S Orleans",,"Drugs",,,,,,,,,,,,,,
"2111009267ME [11:780]","2021-11-21T10:30:00.000","Simple Assault/DV","Memphis","TN","35.047","-90.086","700 Moccasin Dr","POINT (-90.086 35.047)","Assault","9","13","6","1",,,,"15","1","7",,,"6","1"
"1308004687ME [15:720]","2013-08-08T06:20:00.000","Burglary/Residential","Memphis","TN",,,"2800 Mcmurray",,"Breaking & Entering",,,,,,,,,,,,,,
"1901001839ME [11:863]","2019-01-04T17:00:00.000","Theft from Building","Memphis","TN","35.140","-89.798","600 N Germantown Pkwy","POINT (-89.798 35.14)","Theft","1","3","2","2",,,,"35","2","2",,,"2","2"
"2112002493ME [26:203]","2021-12-06T07:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.001","-89.948","5400 Meltech Dr","POINT (-89.948 35.001)","Theft from Vehicle","17","11","3","1",,,,"6","1","8",,,"3","1"
"1707015855ME [28:100]","2017-07-30T06:30:00.000","Theft of Other Trailer","Memphis","TN","35.015","-89.998","4900 Rocky Knob","POINT (-89.998 35.015)","Theft of Vehicle","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"2308008523ME [52:527]","2023-08-14T20:47:00.000","Burglary/Business","Memphis","TN","35.114","-89.983","2400 Spottswood Ave","POINT (-89.983 35.114)","Breaking & Entering","13","8","5","1","40",,,"25","2","9","1",,"4","1"
"2212006416ME [45:167]","2022-12-13T20:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.017","-90.044","4800 Tulane Rd","POINT (-90.044 35.017)","Theft of Vehicle","9","13","6","1","43","21",,"3","1","7",,,"6","1"
"1409004382ME [11:743]","2014-09-07T08:30:00.000","Vandalism/Misdemeanor","Memphis","TN","35.108","-90.031","1500 Gaither","POINT (-90.031 35.108)","Property Crime","6","14","5","1","9","5",,"23","1","1",,,"4","1"
"2308004509ME [10:670]","2023-08-08T14:00:00.000","Simple Assault","Memphis","TN","35.041","-89.859","4000 Bald Eagle Dr","POINT (-89.859 35.041)","Assault","14","10","3","1","8","2","1","4","1","8",,,"3","1"
"2005005115ME [07:777]","2020-05-13T23:00:00.000","Vandalism/Felony","Memphis","TN","35.088","-89.972","2800 Henley Dr","POINT (-89.972 35.088)","Property Crime","13","5","5","1","9",,,"21","1","1",,,"4","1"
"1503004138ME [45:547]","2015-03-10T16:10:00.000","Intimidation/DV","Memphis","TN","35.123","-90.039","700 East Alston Ave","POINT (-90.039 35.123)","Assault","22","14","6","1","9","6",,"26","2","4",,,"6","1"
"2307004843ME [14:877]","2023-07-09T21:20:00.000","Simple Assault/DV","Memphis","TN","35.163","-89.860","Sycamore View Rd//Macon Cv","POINT (-89.86 35.163)","Assault","28","3","2","2",,,,"42","2","2",,,"1","2"
"1802010117ME [34:173]","2017-11-01T00:00:00.000","False Pretenses/Swindle/Confidence Game","Memphis","TN","35.108","-89.844","1500 Lancaster Dr","POINT (-89.844 35.108)","Disorder","19","4","2","2",,,,"32","2","2",,,"2","2"
"1507010311ME [26:407]","2015-07-19T00:13:00.000","Theft from Motor Vehicle","Memphis","TN","35.008","-90.007","5200 Millbranch","POINT (-90.007 35.008)","Theft from Vehicle","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"1308008771ME [13:557]","2013-08-14T18:40:00.000","Robbery/Individual","Memphis","TN",,,"3200 Meadowbrook",,"Robbery",,,,,,,,,,,,,,
"1203010921ME [20:400]","2012-03-04T12:00:00.000","Other Theft/Non-Specific","Memphis","TN","35.043","-89.862","3900 AUTUMN RIDGE CT","POINT (-89.862 35.043)","Theft","14","10","3","1","8","2","1","4","1","8",,,"3","1"
"1606013526ME [04:717]","2016-06-24T20:00:00.000","Burglary/Residential","Memphis","TN","35.064","-89.850","3100 Knight Ln","POINT (-89.85 35.064)","Breaking & Entering","14","10","3","1","8","2","1","10","1","8",,,"3","1"
"1209016683ME [54:607]","2012-09-28T10:45:00.000","Other Theft/Non-Specific","Memphis","TN","35.060","-90.025","3300 Elvis Presley","POINT (-90.025 35.06)","Theft","15","12","6","1","43","21",,"13","1","7",,,"6","1"
"1311013397ME [06:557]","2013-11-23T22:00:00.000","Simple Assault/DV","Memphis","TN",,,"2500 Ketchum Cv",,"Assault",,,,,,,,,,,,,,
"1805013758ME [47:073]","2018-05-25T08:15:00.000","Theft from Motor Vehicle","Memphis","TN","35.150","-89.979","2400 Summer Ave","POINT (-89.979 35.15)","Theft from Vehicle","11","9","4","2","18","7",,"38","2","9",,,"5","2"
"1309013023ME [08:127]","2013-09-30T21:30:00.000","Robbery/Individual","Memphis","TN","35.024","-90.022","Winchester//Millbranch","POINT (-90.022 35.024)","Robbery","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1402012234ME [31:670]","2014-02-24T09:35:00.000","Drug Equipment Violation","Memphis","TN",,,"3100 Summer Ave",,"Drugs",,,,,,,,,,,,,,
"1506010863ME [17:070]","2015-06-19T06:00:00.000","Theft from Building","Memphis","TN","35.161","-90.014","900 Alaska","POINT (-90.014 35.161)","Theft","7","7","7","1","6","8",,"45","2","4",,,"7","1"
"1507004496ME [28:870]","2015-07-08T18:46:00.000","Other Theft/Non-Specific","Memphis","TN","35.008","-90.050","5200 Alford St","POINT (-90.05 35.008)","Theft","9","13","6","1","43","21",,"3","1","7",,,"6","1"
"1509006526ME [08:840]","2015-09-11T10:23:00.000","MVT/Passenger Vehicle","Memphis","TN","35.213","-90.018","1400 Dellwood","POINT (-90.018 35.213)","Theft of Vehicle","23","1","7","1","12","4",,"51","2","3",,,"7","1"
"1707001507ME [47:217]","2017-07-04T08:55:00.000","Burglary/Business","Memphis","TN","35.222","-89.974","2800 Frayser Blvd","POINT (-89.974 35.222)","Breaking & Entering","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"2302005240ME [41:753]","2023-02-10T20:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.068","-89.835","6900 Birch Lake Dr","POINT (-89.835 35.068)","Theft of Vehicle","18","4","2","2",,,,"11","1","8",,,"2","2"
"1512007987ME [08:867]","2015-12-16T04:00:00.000","Simple Assault/DV","Memphis","TN","35.134","-90.058","600 Mulberry","POINT (-90.058 35.134)","Assault","3","8","6","1","5",,,"28","2","6",,,"7","1"
"1007006500ME [14:840]","2010-07-12T16:30:00.000","Simple Assault/DV","Memphis","TN",,,"100 N Main St",,"Assault",,,,,,,,,,,,,,
"0601002423ME [55:330]","2006-01-05T21:50:00.000","Simple Assault/DV","Memphis","TN",,,"3100 Old Hornlake",,"Assault",,,,,,,,,,,,,,
"2308009062ME [12:273]","2023-06-19T07:00:00.000","Theft from Building","Memphis","TN","35.179","-89.836","7700 Reese Rd","POINT (-89.836 35.179)","Theft","27","3","1","2",,,,"47","2","2",,,"1","2"
"1505013873ME [21:010]","2015-05-22T08:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.226","-89.916","4100 Sanberg","POINT (-89.916 35.226)","Theft of Vehicle","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"1712010156ME [18:933]","2017-12-20T22:00:00.000","Vandalism/Felony","Memphis","TN","35.097","-89.938","3800 Barron Ave","POINT (-89.938 35.097)","Property Crime","10","5","5","1",,,,"19","1","5",,,"4","2"
"1506005789ME [11:013]","2015-06-10T08:25:00.000","Vandalism/Felony","Memphis","TN","35.059","-89.863","3300 Cosmic Dr","POINT (-89.863 35.059)","Property Crime","14","10","3","1","8","2","1","10","1","8",,,"3","1"
"2307012595ME [38:617]","2023-07-23T09:00:00.000","Possible Stolen MVT","Memphis","TN","35.050","-90.106","Fields Rd//Batchelor Rd","POINT (-90.106 35.05)","Theft of Vehicle","9","13","6","1",,,,"15","1","7",,,"6","1"
"1502005397ME [23:583]","2015-02-10T20:00:00.000","Threatening Phone Call/DV","Memphis","TN","35.135","-90.049","400 Vance Ave","POINT (-90.049 35.135)","Assault","22","8","6","1","37","20",,"28","2","6",,,"7","1"
"1812012580ME [23:060]","2018-12-28T09:39:00.000","Burglary/Non-residential","Memphis","TN","35.064","-89.855","6300 Arbor Lake Pl","POINT (-89.855 35.064)","Breaking & Entering","14","10","3","1","8","2","1","10","1","8",,,"3","1"
"1507005813ME [40:683]","2015-07-11T02:20:00.000","Aggravated Assault","Memphis","TN","35.048","-89.828","3800 Malco Way","POINT (-89.828 35.048)","Assault","21","10","2","2","8","2",,"4","1","8",,,"2","2"
"1506014786ME [19:483]","2015-06-25T10:00:00.000","Theft from Building","Memphis","TN","35.203","-89.894","2900 Covington Pike","POINT (-89.894 35.203)","Theft","28","2","1","2",,,,"52","2","3",,,"1","2"
"1206014552ME [19:587]","2012-06-23T17:30:00.000","Intimidation","Memphis","TN","35.118","-90.026","1100 Somerville","POINT (-90.026 35.118)","Assault","6","14","5","1","9","6",,"26","2","4",,,"4","1"
"1410008860ME [08:277]","2014-10-17T02:33:00.000","Robbery/Individual","Memphis","TN","35.076","-89.940","3700 American Way","POINT (-89.94 35.076)","Robbery","17","11","5","1","26",,,"14","1","5",,,"3","1"
"1507010270ME [01:877]","2015-07-19T00:45:00.000","Other Theft/Non-Specific","Memphis","TN","35.033","-89.994","4300 Oxford Square Dr","POINT (-89.994 35.033)","Theft","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"1610000055ME [44:570]","2016-10-01T01:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.197","-90.005","1800 Dupont","POINT (-90.005 35.197)","Theft","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"2306004810ME [18:737]","2023-06-21T11:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.117","-89.916","600 Oak Court Dr","POINT (-89.916 35.117)","Theft of Vehicle","16","9","4","2",,,,"29","2","9",,,"5","2"
"1307014189ME [16:350]","2013-07-22T22:45:00.000","Weapon Law Violations/Misdemeanor","MEMPHIS","TN",,,"4800 RIVERDALE RD",,"Weapons Offense",,,,,,,,,,,,,,
"2005001634ME [06:600]","2020-05-05T15:25:00.000","Aggravated Assault","Memphis","TN","35.222","-89.950","3500 Blk Of Old Allen Rd","POINT (-89.95 35.222)","Assault","24","2","1","2","25","10",,"50","2","3",,,"1","2"
"1505013801ME [29:770]","2015-05-23T22:14:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.150","-89.952","3300 Summer","POINT (-89.952 35.15)","Theft","11","6","4","2","29","12","7","38","2","9",,,"5","2"
"1605006375ME [31:240]","2016-05-11T20:30:00.000","Simple Assault/DV","Memphis","TN","35.176","-89.922","1700 Ozan","POINT (-89.922 35.176)","Assault","8","6","7","2",,,,"40","2","9",,,"7","2"
"1410012426ME [20:610]","2014-10-23T17:05:00.000","Weapon Law Violations/Misdemeanor","Memphis","TN","35.217","-90.015","Steele//Rolling Hills","POINT (-90.015 35.217)","Weapons Offense","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"1110005649ME [26:500]","2011-10-10T01:30:00.000","Simple Assault/DV","Memphis","TN","35.062","-89.918","4400 Knight Arnold","POINT (-89.918 35.062)","Assault","17","11","5","2","8","2",,"14","1","5",,,"4","2"
"1705006628ME [17:580]","2017-05-01T09:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.150","-89.935","3800 Summer","POINT (-89.935 35.15)","Theft","20","6","4","2","29","12","7","38","2","9",,,"5","2"
"1503008748ME [15:327]","2015-03-18T18:30:00.000","Simple Assault/DV","Memphis","TN","35.028","-90.009","4700 Brigadier St","POINT (-90.009 35.028)","Assault","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1601000896ME [33:950]","2016-01-03T13:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.091","-90.065","100 W Norwood","POINT (-90.065 35.091)","Property Crime","9","14","6","1","9","18","6","24","1","1",,,"6","1"
"1408004605ME [03:340]","2014-08-09T05:00:00.000","Theft from Motor Vehicle","Memphis","TN",,,"400 S Cleveland St",,"Theft from Vehicle",,,,,,,,,,,,,,
"1505013367ME [16:533]","2015-05-24T00:00:00.000","Aggravated Assault","Memphis","TN","35.082","-89.939","3800 Robin Park Cir","POINT (-89.939 35.082)","Assault","10","5","5","1",,,,"19","1","5",,,"4","2"
"1203004848ME [30:567]","2012-03-07T11:00:00.000","Embezzlement","Memphis","TN","35.232","-89.890","3900 Covington Pike","POINT (-89.89 35.232)","Theft","29","2","1","2",,,,"52","2","3",,,"1","2"
"1406015559ME [31:810]","2014-06-22T23:40:00.000","Robbery/Individual","Memphis","TN",,,"3200 S Perkins",,"Robbery",,,,,,,,,,,,,,
"1607005485ME [33:160]","2016-07-11T18:20:00.000","Simple Assault/DV","Memphis","TN","35.154","-89.898","4900 Marcel Ave","POINT (-89.898 35.154)","Assault","20","6","4","2",,,,"39","2","2",,,"5","2"
"1206006207ME [27:177]","2012-06-11T03:50:00.000","Drug Equipment Violation","Memphis","TN","35.014","-89.990","Airways//Wilson","POINT (-89.99 35.014)","Drugs","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"2308008096ME [11:430]","2023-08-14T23:00:00.000","Intimidation","Memphis","TN","35.105","-89.958","3200 Radford Rd","POINT (-89.958 35.105)","Assault","10","5","5","1",,,,"20","1","1",,,"4","1"
"1312014788ME [20:900]","2013-12-30T05:00:00.000","Burglary/Residential","Memphis","TN",,,"3200 Write Place",,"Breaking & Entering",,,,,,,,,,,,,,
"1701005154ME [32:783]","2017-01-11T00:00:00.000","Arson","Memphis","TN","35.241","-89.927","4100 Harriet","POINT (-89.927 35.241)","Arson","24","2","1","2","25","10",,"54","2","3",,,"7","2"
"1111001765ME [08:560]","2011-11-03T11:00:00.000","Intimidation","Memphis","TN","35.157","-89.774","8700 Macon","POINT (-89.774 35.157)","Assault","1","3","2","2",,,,"35","2","2",,,"2","2"
"1508000235ME [33:733]","2015-07-28T08:00:00.000","Vandalism/Felony","Memphis","TN","35.152","-89.952","800 Atlantic St","POINT (-89.952 35.152)","Property Crime","11","6","4","2","29","12","7","38","2","9",,,"5","2"
"1602003501ME [45:130]","2016-02-07T12:10:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.037","-90.027","4100 S Plaza Dr","POINT (-90.027 35.037)","Theft","15","12","6","1","43","21",,"3","1","7",,,"6","1"
"2308003808ME [12:257]","2023-08-07T12:00:00.000","Kidnapping/Abduction","Memphis","TN","35.178","-89.975","1900 Sutton Dr","POINT (-89.975 35.178)","Kidnapping","8","7","7","1",,,,"43","2","4",,,"7","1"
"2308001972ME [10:160]","2023-08-04T06:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.150","-90.051","N Main St//Adams Ave","POINT (-90.051 35.15)","Property Crime","3","8","6","1","3",,,"37","2","6",,,"7","1"
"2308006212ME [11:123]","2023-08-03T08:00:00.000","Burglary/Residential","Memphis","TN","35.059","-90.039","3300 Mccorkle Rd","POINT (-90.039 35.059)","Breaking & Entering","15","12","6","1","43","21",,"13","1","7",,,"6","1"
"1408016282ME [14:300]","2014-08-27T23:10:00.000","Simple Assault/DV","Memphis","TN","35.113","-89.947","3500 Spottswood","POINT (-89.947 35.113)","Assault","10","9","4","2","21",,"4","25","2","9",,,"5","2"
"2308004867ME [09:113]","2023-08-09T02:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.013","-90.008","1700 Wilson Rd","POINT (-90.008 35.013)","Property Crime","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1409014812ME [20:397]","2014-09-26T00:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.104","-89.912","1100 Fair Meadow","POINT (-89.912 35.104)","Theft from Vehicle","16","9","4","2",,,,"18","1","5",,,"5","2"
"1403005093ME [35:417]","2014-03-11T06:20:00.000","Simple Assault/DV","Memphis","TN",,,"3600 Mediterranean",,"Assault",,,,,,,,,,,,,,
"1512001627ME [06:570]","2015-12-03T19:20:00.000","Simple Assault/DV","Memphis","TN","35.035","-89.831","Riverdale//Raines","POINT (-89.831 35.035)","Assault","21","10","2","2","8","2",,"4","1","8",,,"2","2"
"2301008354ME [12:260]","2023-01-16T12:00:00.000","Theft from Building","Memphis","TN","35.053","-89.784","8400 Championship Dr","POINT (-89.784 35.053)","Theft","21","4","2","2",,,,"11","1","8",,,"2","2"
"1308003283ME [09:360]","2013-08-06T09:00:00.000","Simple Assault/DV","Memphis","TN",,,"1300 Azalia",,"Assault",,,,,,,,,,,,,,
"2308001387ME [25:130]","2023-08-02T19:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.068","-90.007","3000 Millbranch Rd","POINT (-90.007 35.068)","Property Crime","15","12","5","1","9",,,"13","1","7",,,"3","1"
"2307010449ME [14:673]","2023-07-19T03:50:00.000","MVT/Passenger Vehicle","Memphis","TN","35.105","-90.037","1600 Marjorie St","POINT (-90.037 35.105)","Theft of Vehicle","6","14","6","1","9","5",,"23","1","1",,,"6","1"
"1506003976ME [44:650]","2015-06-07T14:20:00.000","Disorderly Conduct","Memphis","TN","35.048","-89.811","7600 Winchester","POINT (-89.811 35.048)","Disorder","21","4","2","2","8","2",,"4","1","8",,,"2","2"
"2308006941ME [13:180]","2023-08-11T14:53:00.000","Wire Fraud","Memphis","TN","35.002","-89.957","5400 Sputnik Dr","POINT (-89.957 35.002)","Property Crime","17","11","3","1",,,,"6","1","8",,,"3","1"
"1703008468ME [00:100]","2017-03-17T13:20:00.000","Theft from Motor Vehicle","Memphis","TN","35.019","-90.022","1300 SOUTHLAND MALL","POINT (-90.022 35.019)","Theft from Vehicle","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1502012372ME [51:460]","2015-02-26T04:19:00.000","Vandalism/Misdemeanor","Memphis","TN","35.074","-89.901","4900 American Way","POINT (-89.901 35.074)","Property Crime","17","11","5","1","8","2",,"12","1","5",,,"4","1"
"1512005118ME [07:187]","2015-12-10T19:32:00.000","Other Theft/Non-Specific","Memphis","TN","35.159","-89.923","1100 Tatum","POINT (-89.923 35.159)","Theft","20","6","4","2",,,,"40","2","9",,,"5","2"
"1607007083ME [14:030]","2016-07-14T11:05:00.000","Simple Assault","Memphis","TN","35.165","-89.989","2100 Cabana Cir","POINT (-89.989 35.165)","Assault","7","7","7","1","16","1","3","43","2","4",,,"7","1"
"1506004016ME [39:073]","2015-06-07T13:00:00.000","Burglary/Residential","Memphis","TN","35.054","-89.866","6000 Fox Lair Ave","POINT (-89.866 35.054)","Breaking & Entering","14","11","3","1","8","2","1","10","1","8",,,"4","1"
"1307002415ME [35:407]","2013-07-04T11:00:00.000","Theft from Building","Memphis","TN",,,"700 Honduras",,"Theft",,,,,,,,,,,,,,
"2212009834ME [17:647]","2022-12-20T14:30:00.000","Simple Assault/DV","Memphis","TN","35.067","-89.835","3100 Cypress Lake Dr","POINT (-89.835 35.067)","Assault","18","4","2","2",,,,"11","1","8",,,"2","2"
